ID,Car_make_id,Model_id,Fuel_type_id,Color_id,Body_style_id,Transmission_id,Options_id,Damage_id,Year,Mileage,Horsepower,Website_post_date,Sell_date,Num_of_prev_owners,Estimated_price
1276,1,1,2,2,2,1,3,1,2002,31198,261,2023-03-14,,3,115876
1277,5,18,3,3,2,1,1,1,2023,79475,385,2022-11-30,,1,38346
1278,3,12,1,2,5,1,4,4,2012,156240,285,2023-11-07,,5,25990
1279,6,22,4,5,2,1,3,4,2023,94225,139,2023-05-13,,4,113530
1280,6,23,3,5,3,1,1,4,2015,168211,121,2023-03-08,,5,52516
1281,6,21,2,1,4,1,3,2,2006,124714,208,2022-12-25,,2,113938
1282,5,17,2,6,7,1,3,2,2011,25552,362,2023-03-10,,1,73581
1283,2,8,5,1,3,1,4,1,2017,39215,456,2023-06-30,,3,44324
1284,6,22,1,1,4,1,2,2,2001,118321,139,2023-09-08,,4,18748
1285,6,22,2,2,4,1,1,3,2011,56354,169,2023-04-19,,1,99721
1286,6,22,2,6,3,1,1,3,2019,100234,169,2023-05-13,,5,94335
1287,5,17,3,3,8,1,1,2,2008,53131,255,2023-07-13,,3,41496
1288,3,11,3,2,7,1,1,4,2012,128279,182,2023-08-05,,5,18043
1289,6,22,4,1,7,1,3,2,2019,82014,139,2023-03-28,,1,25010
1290,2,7,2,1,6,1,3,4,2001,162468,382,2023-01-20,,2,67271
1291,4,16,3,1,8,1,4,3,2000,120271,300,2023-04-14,,4,55065
1292,4,13,5,3,6,1,3,4,2023,101168,290,2022-12-24,,5,32254
1293,4,14,3,3,4,1,1,3,2000,195447,400,2023-10-02,,5,50930
1294,3,11,4,4,1,1,4,2,2005,20177,182,2023-06-04,,1,47301
1295,6,24,2,5,3,1,1,2,2023,77962,203,2022-12-26,,5,72015
1296,6,24,5,1,8,1,3,3,2002,85199,203,2022-12-16,,3,26007
1297,6,21,5,3,8,1,2,3,2022,43006,301,2023-07-07,,4,42049
1298,3,9,1,6,5,1,1,1,2009,39559,170,2023-03-06,,1,78862
1299,6,22,3,5,3,2,4,4,2000,17932,169,2023-09-30,,4,68255
1300,4,14,1,3,6,1,1,3,2017,125948,400,2023-03-26,,2,71986
1301,3,9,4,5,6,1,4,1,2003,134367,170,2023-05-31,,3,15730
1302,3,12,5,1,4,1,1,1,2014,47413,285,2023-10-31,,1,119928
1303,3,11,5,4,1,1,3,2,2010,54781,250,2023-02-27,,5,100478
1304,1,3,1,4,7,1,4,1,2010,22527,349,2023-04-16,,1,75118
1305,3,9,5,2,3,1,2,3,2022,63407,170,2023-09-11,,2,64448
1306,1,2,3,3,3,1,4,4,2017,146344,248,2022-11-25,,4,76274
1307,1,1,2,1,2,1,2,4,2016,146115,261,2023-04-30,,1,83989
1308,5,20,5,3,4,1,1,1,2013,91567,463,2023-09-13,,2,14394
1309,2,6,5,3,7,1,1,1,2014,184921,248,2023-03-19,,3,13475
1310,6,22,1,3,1,1,2,2,2005,90169,169,2023-07-16,,3,87778
1311,3,12,3,5,4,1,1,4,2007,138187,285,2023-01-05,,4,8879
1312,2,6,1,1,3,2,1,1,2018,20689,248,2023-04-16,,1,49690
1313,5,20,1,2,6,1,1,4,2003,154525,463,2023-08-04,,5,44271
1314,3,12,1,3,2,1,1,3,2011,173480,355,2023-09-11,,1,27429
1315,2,7,4,1,7,1,3,2,2020,172244,248,2022-12-01,,3,39890
1316,5,19,2,4,4,1,1,1,2004,168634,255,2023-10-19,,2,119237
1317,6,21,1,6,5,1,3,4,2002,117033,203,2022-12-31,,4,24260
1318,4,16,3,1,4,1,2,3,2007,66606,450,2023-07-10,,1,54494
1319,1,1,1,4,4,1,2,3,2006,193245,261,2022-12-01,,2,56683
1320,2,7,5,1,5,1,1,4,2012,27313,248,2023-03-09,,3,17463
1321,5,20,2,2,2,1,3,3,2023,144006,463,2023-04-14,,3,18016
1322,1,4,5,3,1,1,2,1,2022,42305,335,2023-08-19,,1,96850
1323,1,3,3,4,2,1,1,1,2001,144420,349,2023-02-05,,5,72621
1324,1,4,4,4,7,1,2,2,2004,66514,335,2023-09-06,,2,41597
1325,4,15,3,5,6,1,3,3,2002,116227,325,2023-10-15,,2,66716
1326,3,9,4,1,4,1,3,4,2007,174955,252,2022-11-19,,1,69065
1327,3,9,4,5,1,1,3,4,2001,144550,170,2023-03-11,,3,90534
1328,4,13,3,2,1,1,1,3,2005,97298,290,2023-09-22,,5,34361
1329,1,2,5,1,4,1,1,1,2016,82544,248,2023-08-03,,2,88772
1330,6,22,5,4,3,1,4,2,2017,143912,169,2023-10-13,,4,61188
1331,2,6,2,4,7,1,4,3,2005,81488,335,2023-04-24,,5,104152
1332,4,15,4,5,8,1,4,4,2021,171024,188,2023-06-16,,4,83377
1333,4,16,4,3,4,1,4,4,2007,74795,450,2023-01-21,,3,58786
1334,4,16,2,4,7,1,2,4,2020,17746,450,2023-03-06,,4,46627
1335,4,13,5,3,3,1,1,2,2017,124560,290,2023-02-14,,1,79646
1336,3,9,3,4,3,1,3,1,2014,62250,252,2023-05-14,,4,101759
1337,4,14,5,6,6,1,4,4,2015,18426,400,2023-05-28,,5,38730
1338,5,18,1,2,4,1,4,1,2018,23329,385,2023-11-10,,2,51818
1339,4,13,3,4,3,1,1,3,2005,75325,300,2023-02-03,,5,27716
1340,3,9,4,2,5,1,4,4,2003,69373,252,2023-11-05,,4,49853
1341,4,15,2,1,2,1,4,4,2008,145486,188,2023-10-22,,1,90051
1342,4,16,1,1,1,1,1,2,2004,185049,450,2023-10-05,,3,55702
1343,6,24,3,1,5,1,2,1,2007,164952,203,2022-12-17,,3,28922
1344,1,1,2,6,4,1,3,2,2011,94148,261,2023-02-21,,2,51537
1345,4,13,3,5,3,1,4,3,2007,156710,300,2023-01-31,,1,51189
1346,3,11,4,5,3,1,4,3,2022,32622,250,2022-12-08,,2,8119
1347,1,2,2,5,8,1,2,3,2012,54133,335,2023-10-19,,3,22969
1348,5,17,2,2,4,1,3,4,2018,44820,362,2023-01-04,,2,17223
1349,6,23,5,6,1,1,2,2,2021,161621,121,2023-09-07,,3,72171
1350,5,17,5,5,8,1,3,4,2020,75457,255,2023-11-03,,3,56336
1351,4,15,4,6,8,1,4,1,2014,167649,188,2023-06-30,,5,64176
1352,5,20,2,5,2,1,2,2,2023,51922,362,2023-11-03,,5,49163
1353,6,22,3,1,5,1,3,2,2011,71018,169,2023-03-18,,5,16476
1354,2,5,2,4,7,1,2,4,2009,133857,255,2023-07-19,,4,64033
1355,4,15,5,6,6,1,4,3,2004,93123,325,2023-03-15,,3,76610
1356,1,2,4,5,7,1,3,3,2001,61461,248,2023-02-24,,3,77178
1357,3,9,2,5,6,1,4,1,2006,13694,170,2023-04-13,,5,77971
1358,1,3,1,1,8,1,1,1,2021,78799,261,2023-08-19,,1,66266
1359,5,19,5,4,6,1,1,4,2002,51319,362,2023-10-02,,3,52196
1360,5,17,1,4,1,1,2,2,2009,114940,362,2023-08-02,,5,27335
1361,3,10,5,4,2,1,1,3,2004,122455,305,2023-09-01,,4,36552
1362,4,16,1,5,3,1,2,1,2022,160993,300,2023-01-09,,3,21070
1363,2,6,4,5,4,1,3,1,2005,179739,335,2023-03-02,,2,90661
1364,2,8,3,3,1,1,1,2,2023,147664,335,2023-11-06,,5,29933
1365,6,22,2,2,3,1,1,1,2022,104469,139,2023-06-28,,5,90455
1366,5,18,2,4,2,1,4,1,2023,60397,385,2023-02-08,,2,55335
1367,4,15,3,2,7,1,3,3,2000,170291,325,2023-09-01,,3,90312
1368,6,24,5,1,8,1,4,2,2009,36169,219,2023-01-08,,1,97121
1369,3,9,2,5,8,1,1,4,2015,90189,252,2023-02-07,,2,88941
1370,3,12,4,3,8,1,4,2,2002,64234,285,2023-07-18,,5,19564
1371,3,9,4,1,2,1,1,4,2010,139878,170,2022-11-23,,4,110564
1372,6,22,4,1,8,1,1,2,2017,188676,139,2023-01-11,,2,110704
1373,4,16,5,4,5,1,4,1,2004,68115,450,2023-05-26,,1,103786
1374,5,18,2,1,1,1,1,4,2000,158535,385,2023-10-24,,4,23472
1375,3,10,5,6,3,1,4,3,2009,58286,305,2023-03-31,,1,108812
1376,1,1,4,6,7,1,3,4,2020,105040,261,2023-09-17,,3,7082
1377,5,17,4,1,2,1,3,2,2021,195413,255,2023-06-12,,1,20034
1378,4,16,5,4,3,1,2,3,2022,141245,300,2022-12-04,,4,69111
1379,1,2,2,5,2,1,4,2,2016,191553,248,2023-10-23,,5,58004
1380,4,15,2,5,1,1,1,3,2017,118043,325,2023-03-26,,1,12384
1381,6,21,1,3,2,1,3,2,2009,50096,203,2023-07-29,,5,90505
1382,5,19,5,6,8,1,2,4,2017,64913,362,2023-08-08,,5,56898
1383,3,10,3,1,7,1,2,1,2015,114992,305,2023-01-09,,5,18028
1384,5,20,3,3,1,1,2,2,2022,52467,463,2023-02-10,,2,6794
1385,4,16,2,5,5,1,3,4,2010,165428,300,2023-01-12,,2,88654
1386,2,5,5,4,8,1,1,2,2009,113833,382,2023-07-15,,5,112803
1387,5,20,3,2,5,1,3,1,2001,72244,362,2023-04-13,,5,85321
1388,5,19,1,6,8,1,1,2,2009,52149,255,2022-12-13,,1,79010
1389,6,21,2,4,4,1,2,3,2005,193445,301,2023-05-05,,2,71745
1390,4,15,1,6,6,1,3,2,2012,92887,188,2023-01-23,,4,72332
1391,6,21,1,5,6,1,4,1,2014,21784,203,2023-03-17,,2,47911
1392,3,10,3,1,8,1,2,1,2013,152872,305,2023-08-10,,1,28347
1393,5,20,2,6,5,1,1,4,2000,167054,463,2023-03-22,,2,53311
1394,3,11,4,1,3,2,4,1,2016,49549,250,2023-03-30,,4,92403
1395,1,4,2,1,6,2,2,4,2014,156897,335,2023-07-14,,4,44323
1396,1,2,2,3,1,1,4,1,2015,70420,248,2023-07-28,,1,88208
1397,5,19,3,5,6,1,3,4,2016,160376,362,2023-05-08,,4,62304
1398,6,24,4,2,7,1,1,4,2004,184156,219,2023-03-24,,4,53190
1399,3,12,1,1,2,1,4,1,2016,98784,285,2023-01-28,,5,10652
1400,6,21,3,4,3,1,1,4,2004,187317,203,2023-04-11,,4,40308
1401,5,17,5,4,8,1,4,2,2012,105865,362,2023-03-15,,5,34975
1402,1,1,3,4,3,1,1,4,2007,138153,261,2023-08-06,,5,96801
1403,2,5,2,5,7,1,4,2,2000,74812,382,2023-04-11,,1,52893
1404,1,4,1,3,8,1,3,2,2012,164412,335,2023-07-06,,2,16751
1405,3,9,1,6,5,1,4,2,2004,47932,170,2023-04-15,,4,98791
1406,3,12,3,5,1,1,3,4,2018,122959,355,2023-11-09,,3,76607
1407,1,3,4,2,6,1,3,2,2004,131757,349,2022-12-30,,2,31706
1408,1,3,1,6,8,2,1,2,2002,90906,261,2023-09-28,,5,95252
1409,1,3,5,3,4,1,4,4,2013,182377,349,2023-03-15,,2,72054
1410,2,7,3,2,8,1,2,2,2008,87614,382,2023-11-06,,5,82204
1411,6,21,3,5,4,1,1,2,2018,85652,208,2023-10-17,,3,6105
1412,1,4,4,2,6,1,4,3,2013,20025,335,2023-10-31,,1,97249
1413,3,10,5,3,5,1,3,3,2005,137643,305,2023-02-03,,1,118438
1414,6,21,3,6,8,1,1,4,2006,70050,301,2023-09-20,,3,69687
1415,3,9,2,2,3,1,3,3,2012,155816,252,2022-12-25,,5,68775
1416,4,14,2,3,6,1,3,2,2001,55204,400,2023-03-01,,2,111532
1417,2,5,3,2,7,1,2,2,2008,118792,255,2023-09-16,,2,92364
1418,2,5,3,6,5,1,4,2,2022,180986,255,2023-08-02,,3,42580
1419,6,21,4,1,8,1,2,3,2023,19598,203,2023-09-19,,1,49700
1420,6,22,4,1,6,1,3,2,2017,139336,139,2022-12-28,,1,30356
1421,2,7,3,5,4,1,2,3,2016,161972,248,2022-12-07,,1,14010
1422,2,5,2,6,2,1,4,2,2020,193335,255,2023-07-09,,4,13675
1423,6,22,2,2,1,1,3,1,2017,75166,139,2022-12-30,,4,44851
1424,5,17,1,2,5,1,3,2,2000,71469,255,2023-01-27,,2,85525
1425,2,6,4,6,1,1,1,2,2015,25618,248,2023-06-29,,4,95163
1426,4,15,2,6,7,1,3,3,2017,67327,325,2023-03-05,,4,78562
1427,1,1,2,1,2,1,1,1,2012,95204,261,2023-01-14,,1,81840
1428,6,21,1,3,8,1,2,4,2015,43999,203,2023-06-24,,1,73528
1429,2,7,5,3,5,1,4,1,2023,85764,248,2023-02-22,,3,13927
1430,1,2,5,2,8,1,4,3,2009,123223,335,2023-09-12,,1,69930
1431,2,6,3,3,1,1,3,2,2021,176899,248,2023-05-09,,4,28453
1432,6,23,4,4,1,1,2,2,2006,49578,121,2023-05-19,,4,108535
1433,4,14,3,4,7,1,4,3,2017,187507,400,2023-09-06,,1,53639
1434,6,21,5,3,4,2,4,3,2001,27747,208,2023-03-02,,4,14816
1435,5,17,5,4,6,1,2,4,2005,33625,255,2023-07-07,,2,84500
1436,2,7,4,4,2,1,1,2,2007,37429,248,2023-01-15,,4,68864
1437,5,20,5,1,6,1,3,2,2004,167695,463,2023-07-02,,2,89493
1438,6,21,4,1,6,1,3,1,2021,86081,301,2023-09-03,,3,43510
1439,6,23,1,5,6,1,3,4,2012,30423,121,2023-07-05,,4,69930
1440,5,19,2,6,5,1,3,4,2018,100883,255,2023-02-10,,3,109708
1441,6,22,3,6,5,1,3,2,2014,174393,139,2023-04-11,,4,47536
1442,3,10,5,1,1,1,4,3,2007,94878,305,2022-11-27,,3,112841
1443,6,23,3,5,2,1,4,4,2010,181659,121,2023-09-12,,3,54394
1444,6,22,2,2,5,1,4,2,2005,82615,169,2023-06-10,,1,48082
1445,5,19,1,2,3,1,3,1,2005,182088,362,2022-11-22,,3,107307
1446,2,5,3,5,8,1,1,2,2019,89502,255,2023-11-01,,4,51728
1447,3,10,1,4,2,1,2,2,2006,126828,305,2023-09-06,,4,49676
1448,5,20,2,1,4,1,1,1,2013,164547,362,2023-10-16,,2,8956
1449,1,1,2,3,6,1,3,3,2010,36863,261,2023-08-02,,5,13856
1450,5,17,5,6,7,1,4,3,2008,186331,255,2023-09-02,,3,10072
1451,3,9,2,2,4,1,3,2,2023,172052,170,2023-09-12,,2,97407
1452,6,21,4,6,5,1,2,1,2000,100544,208,2023-02-24,,4,72029
1453,5,19,1,5,3,1,3,4,2009,162459,255,2022-11-23,,4,91633
1454,3,12,2,2,6,1,3,4,2009,64453,285,2023-01-03,,5,54366
1455,1,2,5,6,2,1,1,2,2010,89792,248,2023-02-18,,1,19102
1456,3,9,3,1,2,1,1,1,2001,82361,252,2023-03-22,,2,11443
1457,2,6,3,5,2,1,1,1,2022,44280,248,2023-02-06,,2,89595
1458,1,4,1,6,1,1,4,4,2020,197341,335,2023-09-24,,5,50253
1459,2,6,1,5,1,1,3,4,2001,49558,335,2023-05-01,,5,98761
1460,6,22,3,6,4,1,1,3,2008,169068,139,2023-02-01,,1,87255
1461,2,8,1,6,1,2,4,2,2015,69740,335,2023-07-01,,3,57029
1462,2,5,2,6,7,1,3,1,2010,40223,382,2023-08-25,,1,25448
1463,3,9,3,1,5,1,2,1,2022,37772,170,2023-10-01,,5,96940
1464,5,18,3,3,4,1,4,4,2008,155989,385,2023-04-27,,3,62916
1465,2,7,4,4,2,1,3,1,2014,25625,248,2022-12-15,,1,63263
1466,1,4,1,2,1,1,3,1,2015,78595,335,2023-05-25,,2,43962
1467,1,4,4,3,2,1,3,4,2009,83995,335,2023-10-27,,3,104534
1468,1,2,5,6,4,1,2,1,2021,49901,248,2022-12-31,,5,102389
1469,6,24,2,6,8,1,3,2,2010,124578,203,2022-12-20,,1,88587
1470,1,1,5,5,1,1,2,3,2020,101694,261,2023-07-02,,1,83991
1471,1,1,4,6,4,1,4,2,2014,17096,261,2023-06-10,,2,18659
1472,6,23,4,2,1,1,3,3,2021,97984,121,2023-02-04,,4,91914
1473,6,23,1,4,7,1,1,1,2003,147704,121,2023-02-20,,4,7673
1474,4,16,5,3,4,1,1,4,2015,192093,300,2023-04-25,,2,89172
1475,4,15,3,6,7,1,1,3,2012,65177,325,2023-01-15,,2,35054
1476,2,6,3,3,7,1,4,4,2018,194996,248,2023-11-13,,3,9210
1477,5,19,2,5,7,1,3,2,2009,57195,362,2023-03-02,,3,45346
1478,6,21,3,5,8,1,1,2,2010,19224,301,2023-09-12,,3,70941
1479,4,16,3,1,8,1,1,3,2019,167676,300,2023-02-13,,2,57911
1480,4,15,5,6,2,1,2,3,2006,89169,325,2023-09-06,,5,64990
1481,1,1,2,5,8,1,1,4,2002,195197,261,2023-06-07,,1,106934
1482,3,12,1,6,8,1,3,2,2019,24641,285,2023-09-16,,2,96534
1483,4,13,4,6,3,1,4,3,2017,59004,300,2023-11-01,,5,93847
1484,2,8,1,1,5,1,3,4,2019,185472,456,2023-01-09,,5,106251
1485,1,2,1,3,4,1,3,2,2022,62874,248,2023-11-13,,3,57537
1486,5,18,3,4,8,1,4,2,2001,151900,255,2023-08-24,,2,14773
1487,5,19,1,4,3,1,4,4,2022,139492,255,2023-05-21,,3,9618
1488,4,14,2,1,4,2,4,4,2016,198960,400,2023-04-26,,4,60391
1489,5,17,5,4,2,1,2,4,2010,94922,255,2023-07-26,,1,32037
1490,6,21,4,4,7,1,4,3,2012,92274,208,2022-11-18,,1,45806
1491,1,1,4,1,3,1,4,4,2009,199215,261,2023-04-08,,5,45957
1492,4,14,5,5,4,1,4,2,2004,78855,400,2023-05-13,,4,48325
1493,4,13,3,5,4,1,4,4,2019,177721,290,2023-03-18,,2,50567
1494,6,22,4,3,3,1,2,4,2002,77101,169,2023-08-26,,1,111038
1495,4,16,1,5,3,1,3,4,2013,115382,300,2023-05-04,,4,75117
1496,2,5,3,3,4,1,2,3,2023,186195,382,2023-03-10,,3,39966
1497,1,2,1,1,2,1,2,1,2005,111337,335,2023-06-26,,5,75348
1498,6,21,1,4,5,1,1,2,2020,114212,208,2023-04-09,,1,118519
1499,3,11,3,6,6,1,1,2,2020,138361,182,2023-07-15,,5,63818
1500,1,4,1,4,4,1,4,1,2015,69635,335,2023-02-03,,2,70965
1501,5,19,1,5,5,1,2,1,2005,114735,362,2023-03-16,,1,49246
1502,5,17,2,4,2,1,1,4,2004,47151,362,2023-05-23,,3,88651
1503,2,7,5,3,5,1,3,3,2008,104591,248,2023-04-25,,1,6239
1504,2,6,1,5,8,1,4,1,2004,74527,335,2023-07-21,,2,65863
1505,6,24,5,1,8,1,3,4,2001,15634,219,2023-02-26,,4,81281
1506,2,6,3,1,8,1,3,1,2016,188180,248,2023-02-16,,5,77651
1507,4,14,5,3,5,1,3,2,2020,128255,400,2023-06-06,,1,69386
1508,6,24,3,5,8,1,3,4,2009,169247,203,2023-08-01,,3,90524
1509,1,4,4,4,6,1,1,1,2020,164755,335,2023-06-01,,4,82820
1510,3,10,4,6,6,2,4,1,2023,101655,305,2023-10-04,,2,13731
1511,4,14,2,2,3,1,1,3,2002,157980,400,2023-04-24,,3,34659
1512,6,22,3,5,6,2,1,4,2002,94856,169,2023-07-08,,3,22946
1513,6,22,4,5,7,1,1,4,2004,81531,169,2023-04-16,,3,75538
1514,5,18,2,5,7,1,4,2,2000,177556,255,2023-10-30,,3,105499
1515,4,13,2,6,5,1,1,2,2014,161870,300,2023-04-06,,4,86542
1516,3,9,2,4,1,1,3,3,2014,175665,252,2023-08-31,,5,108817
1517,1,1,3,4,1,1,3,2,2017,131587,261,2023-08-19,,1,100824
1518,1,2,2,5,4,1,1,3,2019,14034,248,2023-07-27,,5,53485
1519,4,14,5,1,6,1,1,3,2005,99803,400,2023-01-29,,5,26327
1520,2,6,1,3,5,1,4,2,2017,146572,248,2023-03-14,,3,89516
1521,3,12,4,2,1,1,2,1,2008,87478,355,2023-02-03,,5,31734
1522,1,2,4,6,1,1,4,4,2018,177688,248,2023-09-07,,1,84894
1523,6,22,1,1,8,1,1,3,2021,128142,139,2023-09-22,,3,51898
1524,4,16,3,3,8,1,4,2,2009,39650,300,2023-10-31,,3,52950
1525,4,15,1,5,1,1,4,3,2005,32348,188,2023-09-18,,1,18659
1526,4,15,2,6,6,1,2,2,2009,102066,188,2023-08-16,,2,34669
1527,5,18,5,4,6,1,3,2,2005,125177,385,2023-05-23,,4,81703
1528,3,9,1,2,2,1,3,1,2017,16037,170,2023-01-24,,5,24858
1529,2,6,1,1,2,1,3,1,2020,114957,335,2023-09-05,,2,53432
1530,4,16,5,2,7,1,2,4,2023,12848,300,2023-09-22,,4,85582
1531,1,1,5,4,6,1,2,1,2016,73328,261,2023-08-20,,2,63682
1532,1,1,5,3,5,1,1,1,2000,41933,261,2023-10-23,,4,40067
1533,3,12,4,2,4,1,1,2,2019,107577,285,2023-03-22,,2,37551
1534,2,5,5,2,3,1,1,4,2013,66492,255,2023-08-22,,4,64384
1535,2,6,1,5,8,1,4,2,2016,133933,335,2023-09-14,,4,60036
1536,2,8,4,5,7,1,3,3,2021,53096,335,2022-12-30,,1,92415
1537,2,7,3,2,3,1,3,3,2009,18904,382,2022-12-14,,2,27153
1538,2,8,3,3,8,1,2,1,2012,16058,335,2023-06-07,,3,103263
1539,2,8,1,5,7,1,3,1,2007,103107,456,2023-08-08,,5,88586
1540,2,5,1,3,3,1,1,3,2021,120566,382,2023-01-01,,4,81326
1541,2,6,5,6,7,1,1,2,2004,183463,248,2023-08-18,,2,75132
1542,1,3,5,1,5,1,3,3,2013,32738,349,2022-12-22,,3,22749
1543,2,5,5,3,1,1,3,3,2000,67362,255,2023-03-11,,2,118953
1544,6,24,3,5,2,1,4,1,2012,111836,219,2023-02-26,,2,107640
1545,5,17,3,5,3,1,4,4,2014,86583,362,2023-03-29,,5,61387
1546,2,5,3,2,8,1,3,1,2012,50603,255,2023-11-08,,5,22237
1547,1,4,2,3,4,1,4,1,2010,46360,335,2023-05-06,,2,119329
1548,3,10,2,3,4,1,2,1,2008,179868,305,2022-12-20,,1,7804
1549,2,5,2,3,4,1,1,1,2020,168459,255,2023-02-01,,2,42747
1550,4,15,5,1,6,1,4,4,2005,153675,188,2023-01-07,,3,41115
1551,5,17,1,2,3,1,2,4,2022,86104,362,2023-11-02,,3,48648
1552,2,5,5,6,3,1,3,4,2019,63185,382,2023-07-27,,3,113967
1553,2,8,5,1,5,1,1,2,2016,179422,335,2023-05-04,,2,36822
1554,1,1,4,2,2,1,4,2,2008,91171,261,2023-05-06,,4,24402
1555,5,17,5,5,1,1,2,3,2000,24371,362,2023-05-22,,2,84720
1556,6,21,3,6,4,1,1,2,2002,117134,301,2023-03-21,,1,13721
1557,3,11,3,1,4,1,1,4,2005,119684,250,2023-11-08,,4,15112
1558,2,7,4,1,5,1,1,4,2004,135507,248,2023-04-03,,5,43806
1559,6,21,2,5,7,1,1,2,2016,114850,208,2023-05-13,,3,7131
1560,3,9,3,5,2,1,3,1,2018,194438,170,2023-03-15,,1,20938
1561,3,10,2,1,3,1,3,3,2007,28560,305,2023-02-15,,2,115665
1562,3,11,3,5,2,1,1,4,2015,31312,182,2023-01-06,,4,109988
1563,2,8,1,2,6,1,2,1,2007,196271,456,2023-03-04,,2,30211
1564,3,9,5,6,8,1,3,4,2006,112135,252,2023-08-30,,1,61334
1565,5,19,1,4,7,1,4,2,2014,132918,362,2023-06-18,,1,23859
1566,1,4,3,1,2,1,4,2,2016,159889,335,2023-01-10,,1,114709
1567,3,9,2,6,5,1,1,2,2020,91833,252,2023-03-18,,2,53853
1568,5,17,5,3,6,1,1,1,2012,195451,255,2023-06-22,,2,104164
1569,5,17,5,5,3,1,3,1,2007,80060,255,2023-08-21,,3,29073
1570,6,24,5,3,6,2,1,2,2000,159128,203,2023-10-09,,1,75841
1571,4,15,2,2,4,1,1,1,2001,173418,325,2023-11-01,,3,100193
1572,2,6,4,5,1,1,1,2,2014,66176,335,2023-08-07,,5,114947
1573,1,4,4,5,2,1,4,1,2002,167859,335,2023-08-25,,3,89671
1574,5,17,4,2,3,1,2,4,2009,11104,255,2023-02-26,,3,58189
1575,3,12,2,4,5,1,4,1,2005,36744,355,2023-11-11,,2,39602
1576,3,12,4,1,6,1,3,2,2013,66191,285,2023-01-07,,3,30142
1577,4,16,2,1,5,1,3,4,2019,130355,300,2023-05-16,,4,102563
1578,3,12,2,6,8,1,4,1,2008,26853,355,2023-05-14,,5,85619
1579,4,15,4,6,3,1,1,2,2004,92604,325,2022-11-18,,5,60086
1580,5,18,5,4,4,1,3,2,2019,141658,255,2023-01-26,,2,96535
1581,1,2,3,3,4,1,3,4,2020,187285,335,2023-11-02,,3,98728
1582,3,10,5,5,2,1,2,1,2005,55183,305,2022-11-28,,3,17040
1583,6,21,2,4,2,1,4,3,2012,77922,203,2023-04-29,,5,105874
1584,6,22,1,6,7,1,1,2,2006,10264,169,2023-06-01,,3,87571
1585,1,1,5,1,2,1,3,1,2011,114424,261,2023-09-26,,5,39329
1586,4,16,1,6,1,1,1,3,2013,10866,300,2023-04-14,,2,81872
1587,5,19,2,6,8,1,3,1,2007,92820,362,2022-11-15,,1,66897
1588,2,7,4,2,2,1,2,4,2014,89360,382,2023-05-26,,4,118280
1589,2,7,1,6,4,1,2,2,2001,16589,382,2023-08-26,,2,22841
1590,2,7,1,4,7,1,1,4,2001,175426,382,2023-08-18,,3,35526
1591,6,22,1,5,3,1,1,4,2009,57534,139,2023-09-26,,2,51059
1592,3,11,2,6,5,1,2,4,2001,132159,182,2023-05-12,,2,78754
1593,2,5,5,5,8,1,2,3,2011,40069,382,2023-02-14,,1,78962
1594,2,7,5,6,4,1,2,2,2023,134983,382,2023-05-21,,2,57375
1595,6,21,4,5,2,1,2,2,2015,89292,203,2023-04-25,,1,63171
1596,5,20,1,1,7,2,1,4,2017,63719,463,2023-06-12,,1,104050
1597,4,16,4,2,3,2,4,4,2018,69395,450,2022-12-31,,3,51524
1598,6,24,2,5,2,1,3,1,2004,64473,203,2023-09-11,,3,36351
1599,3,11,5,4,1,1,2,1,2014,18548,250,2022-11-19,,5,48109
1600,6,21,4,5,7,1,3,4,2008,123500,301,2023-01-26,,5,82431
1601,6,21,5,1,3,1,4,2,2023,174953,301,2023-10-12,,1,18356
1602,4,16,4,5,5,1,1,4,2013,157679,450,2023-04-16,,5,77996
1603,1,3,5,6,3,2,2,2,2006,83340,261,2023-01-13,,4,81035
1604,5,17,1,1,7,1,2,4,2000,132078,255,2023-11-08,,3,34614
1605,1,3,4,2,6,1,1,1,2020,130914,349,2023-10-04,,2,36224
1606,5,20,4,4,8,1,4,3,2007,197711,463,2023-02-07,,2,86326
1607,6,21,2,4,6,2,2,1,2006,71826,301,2023-06-26,,4,13403
1608,5,20,2,3,3,1,2,3,2011,61483,362,2023-10-31,,5,61550
1609,5,20,3,3,1,1,2,3,2015,132290,463,2023-02-28,,3,47473
1610,5,20,1,6,3,1,1,2,2008,125159,362,2023-05-12,,1,82930
1611,1,1,1,1,3,1,4,1,2014,43372,261,2023-01-21,,2,40133
1612,5,18,3,5,1,1,3,1,2022,115546,385,2023-03-14,,2,109438
1613,6,23,3,1,1,2,3,4,2018,197860,121,2022-11-21,,5,8503
1614,5,20,4,1,2,1,1,3,2002,184690,362,2023-01-23,,1,8209
1615,1,3,4,6,8,2,2,3,2019,41448,261,2023-04-30,,1,40539
1616,6,22,3,5,3,1,3,1,2007,31899,139,2023-10-15,,5,46522
1617,3,9,5,3,5,1,4,3,2002,175643,170,2023-08-11,,2,27189
1618,1,1,1,3,8,1,3,1,2013,168218,261,2023-05-04,,5,100468
1619,4,14,5,4,6,1,3,4,2007,152757,400,2023-09-08,,4,7880
1620,5,19,1,3,3,1,4,3,2022,190595,362,2023-01-02,,4,117603
1621,1,3,1,6,2,2,3,4,2013,187676,349,2023-04-07,,4,29904
1622,1,3,1,2,1,1,4,2,2014,149192,349,2023-02-10,,1,66072
