Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower,Color,Damage,Body_style,Fuel_type,Num_of_prev_owners,Estimated_price
Mercedes-Benz,C-Class,173249,Automatic,2021,26.11.22,22.12.23,Base,255,blue,Medium,Wagon,Gasoline,3,94044
Chevrolet,Malibu,80195,Automatic,2023,20.12.22,03.01.24,Base,250,blue,Low,Van,Gasoline,2,33074
Toyota,Corolla,163944,Automatic,2022,03.10.23,19.12.23,Base,169,blue,Total,Sedan,Diesel,1,18959
Audi,A4,89276,Automatic,2018,18.12.22,31.12.23,Luxe,261,blue,Low,Wagon,Diesel,3,4010
Chevrolet,Silverado,83293,Automatic,2018,03.09.23,10.12.23,Luxe,355,white,None,Wagon,Hybrid,1,64087
Audi,Q5,88132,Automatic,2004,14.04.23,31.12.23,Full,261,blue,Total,SUV,Hybrid,2,70002
BMW,X3,149448,Automatic,2016,24.02.23,19.11.23,Base,248,white,Low,Hatchback,Diesel,3,9000
Ford,Fusion,139438,Manual,2010,10.03.23,06.01.24,Base,325,silver,None,Coupe,Plug-in Hybrid,3,87433
Mercedes-Benz,E-Class,131469,Automatic,2014,29.09.23,29.12.23,Base,362,blue,Total,SUV,Electric,2,75430
Ford,F-150,34145,Automatic,2023,18.07.23,12.01.24,Advanced,400,blue,Low,Truck,Gasoline,4,79595
BMW,X5,67281,Automatic,2023,07.01.23,22.12.23,Base,456,white,Low,Truck,Electric,4,11653
Audi,Q7,85040,Automatic,2008,27.11.22,23.01.24,Advanced,335,beige,None,Truck,Hybrid,3,66102
Mercedes-Benz,S-Class,125181,Automatic,2010,23.09.23,05.02.24,Base,463,beige,None,Convertible,Diesel,3,94877
Chevrolet,Silverado,67904,Automatic,2008,16.04.23,06.01.24,Base,285,white,Medium,Coupe,Plug-in Hybrid,5,56536
Chevrolet,Silverado,175086,Automatic,2019,29.05.23,13.01.24,Base,355,black,Medium,Van,Gasoline,5,66527
Toyota,Corolla,95351,Automatic,2021,01.11.23,23.12.23,Luxe,139,red,Total,Wagon,Diesel,3,90229
Ford,Mustang,80386,Automatic,2023,18.12.22,18.12.23,Advanced,450,black,Total,Coupe,Electric,4,27804
Ford,Fusion,51710,Automatic,2017,11.01.23,16.11.23,Full,325,blue,Total,Coupe,Hybrid,2,109499
Audi,A6,157712,Automatic,2020,18.02.23,21.01.24,Base,248,black,Low,Truck,Electric,2,43977
Audi,A4,169064,Automatic,2013,02.09.23,12.12.23,Advanced,261,blue,Total,Wagon,Gasoline,1,111723
Ford,Mustang,181999,Automatic,2014,15.04.23,28.11.23,Base,450,red,Total,Sedan,Electric,1,106791
Toyota,Camry,149963,Automatic,2015,20.03.23,02.12.23,Luxe,301,silver,None,Hatchback,Gasoline,2,5183
Toyota,Corolla,22519,Automatic,2008,07.02.23,21.12.23,Advanced,169,beige,None,Coupe,Diesel,3,28344
Audi,Q7,167789,Automatic,2005,17.06.23,09.02.24,Full,335,black,Medium,Truck,Plug-in Hybrid,2,80458
Chevrolet,Equinox,140736,Automatic,2007,08.05.23,03.01.24,Luxe,170,black,Low,Coupe,Diesel,4,16757
BMW,5 Series,195359,Automatic,2007,15.03.23,03.02.24,Luxe,248,silver,Low,Coupe,Electric,2,28461
Audi,A6,124288,Automatic,2007,02.01.23,05.01.24,Advanced,248,red,Low,SUV,Diesel,3,34075
Audi,A4,139386,Automatic,2009,10.04.23,25.11.23,Luxe,261,white,Total,Sedan,Plug-in Hybrid,3,28396
Audi,Q5,143395,Automatic,2001,05.03.23,22.01.24,Luxe,261,black,Low,Hatchback,Electric,1,22264
Chevrolet,Malibu,63525,Automatic,2008,21.08.23,26.12.23,Luxe,250,red,Total,Hatchback,Plug-in Hybrid,5,64785
Ford,Fusion,192211,Automatic,2015,28.06.23,29.12.23,Full,325,white,Total,Convertible,Gasoline,4,62627
Toyota,Prius,165249,Automatic,2003,25.08.23,07.02.24,Advanced,121,blue,Medium,Hatchback,Hybrid,1,45812
Audi,A4,103997,Automatic,2023,11.03.23,15.01.24,Base,261,white,Low,Wagon,Electric,3,47955
Chevrolet,Equinox,34225,Automatic,2007,04.01.23,02.01.24,Advanced,170,blue,None,SUV,Hybrid,5,26050
BMW,3 Series,108209,Automatic,2023,07.12.22,28.01.24,Luxe,255,white,Total,Convertible,Hybrid,4,71547
Toyota,RAV4,138479,Automatic,2020,17.02.23,19.01.24,Base,203,blue,Total,Wagon,Plug-in Hybrid,1,31096
Chevrolet,Malibu,169482,Automatic,2005,08.04.23,21.01.24,Luxe,182,black,Low,Convertible,Diesel,2,83522
Chevrolet,Malibu,189647,Automatic,2004,26.12.22,28.01.24,Base,250,white,None,Convertible,Diesel,4,116062
BMW,X5,46367,Automatic,2002,02.09.23,13.01.24,Base,335,white,Total,Van,Plug-in Hybrid,1,44337
BMW,3 Series,123779,Automatic,2015,25.07.23,02.12.23,Full,255,silver,Medium,Sedan,Electric,2,21657
Mercedes-Benz,S-Class,196449,Automatic,2023,08.10.23,07.01.24,Luxe,362,black,Low,Coupe,Diesel,2,81058
Audi,A4,50669,Manual,2000,08.12.22,24.12.23,Base,261,red,Total,Sedan,Diesel,5,26340
Toyota,Camry,86192,Automatic,2009,08.11.23,10.01.24,Full,301,silver,Low,Van,Gasoline,5,46216
Toyota,Prius,196216,Automatic,2014,14.12.22,26.11.23,Luxe,121,white,Medium,SUV,Plug-in Hybrid,3,87079
Audi,A4,112388,Automatic,2005,03.02.23,24.01.24,Luxe,261,beige,None,Wagon,Plug-in Hybrid,3,17589
Ford,Explorer,36975,Automatic,2009,27.03.23,11.01.24,Base,290,beige,Medium,Sedan,Diesel,3,116800
Chevrolet,Malibu,178469,Automatic,2020,02.05.23,07.12.23,Luxe,250,silver,Low,Coupe,Hybrid,2,35494
Audi,A4,96408,Automatic,2020,04.04.23,22.11.23,Full,261,silver,Medium,Wagon,Electric,4,14340
Chevrolet,Equinox,68220,Automatic,2018,23.07.23,08.01.24,Full,252,beige,None,Coupe,Plug-in Hybrid,2,81220
BMW,X3,75295,Automatic,2021,04.06.23,22.11.23,Advanced,382,white,Low,Coupe,Hybrid,2,110943
Chevrolet,Malibu,58356,Automatic,2016,01.12.22,30.01.24,Full,182,black,Low,SUV,Gasoline,2,75249
Chevrolet,Silverado,146013,Automatic,2021,15.01.23,11.02.24,Advanced,355,blue,Low,Convertible,Gasoline,4,113919
Toyota,Prius,147739,Automatic,2004,21.09.23,03.12.23,Full,121,black,Medium,Wagon,Electric,3,59355
Audi,A4,185438,Automatic,2009,07.01.23,22.01.24,Luxe,261,silver,Low,Wagon,Hybrid,3,67633
Mercedes-Benz,E-Class,48040,Automatic,2013,13.07.23,29.01.24,Full,362,beige,Low,Van,Electric,2,12880
Chevrolet,Equinox,87452,Automatic,2017,24.12.22,26.12.23,Full,170,red,Total,Van,Hybrid,3,105380
Toyota,Prius,38080,Automatic,2019,11.01.23,23.01.24,Full,121,white,None,Coupe,Diesel,5,46681
Audi,Q5,177170,Automatic,2009,22.05.23,21.01.24,Full,349,silver,Medium,Convertible,Diesel,2,21911
BMW,X3,13531,Automatic,2011,05.11.23,29.12.23,Advanced,248,red,Medium,Sedan,Electric,5,60310
Audi,Q7,99462,Automatic,2008,26.01.23,16.12.23,Full,335,red,None,Convertible,Electric,1,22015
Mercedes-Benz,E-Class,175259,Automatic,2009,01.10.23,16.01.24,Luxe,362,beige,Medium,Sedan,Diesel,2,54375
Ford,Fusion,190298,Automatic,2018,11.04.23,13.01.24,Full,325,silver,Medium,Convertible,Diesel,3,96615
Mercedes-Benz,GLC,122934,Automatic,2014,17.09.23,12.02.24,Advanced,255,black,Total,Sedan,Diesel,5,100808
Audi,A4,15072,Automatic,2022,21.10.23,07.01.24,Luxe,261,red,Total,Sedan,Diesel,5,34534
Toyota,RAV4,31646,Automatic,2023,10.02.23,11.01.24,Full,203,blue,Medium,SUV,Hybrid,5,46571
Mercedes-Benz,C-Class,97158,Automatic,2021,12.09.23,15.01.24,Luxe,255,white,None,SUV,Gasoline,5,108082
BMW,3 Series,144252,Automatic,2011,18.09.23,15.12.23,Base,255,black,Total,Coupe,Gasoline,4,57038
Toyota,Camry,40462,Automatic,2006,02.11.23,20.12.23,Base,203,white,None,Van,Diesel,3,40219
Mercedes-Benz,GLC,154622,Automatic,2020,26.12.22,03.02.24,Luxe,362,blue,Total,Sedan,Diesel,3,58186
Audi,Q7,177698,Automatic,2019,26.08.23,05.02.24,Full,335,blue,Low,Wagon,Hybrid,4,89458
Chevrolet,Silverado,170650,Automatic,2019,18.01.23,17.01.24,Advanced,355,silver,Medium,Van,Hybrid,3,16006
Audi,A4,110793,Automatic,2003,22.03.23,06.12.23,Base,261,silver,Low,SUV,Gasoline,5,8952
Mercedes-Benz,C-Class,103080,Automatic,2010,17.08.23,30.01.24,Base,385,red,None,Sedan,Plug-in Hybrid,2,16486
Ford,Mustang,100381,Automatic,2010,10.07.23,31.12.23,Base,450,black,None,Wagon,Electric,4,108059
Chevrolet,Impala,131783,Automatic,2015,17.04.23,20.11.23,Full,305,white,Low,SUV,Hybrid,1,64410
Audi,Q7,151845,Manual,2004,29.10.23,02.01.24,Base,335,black,Medium,SUV,Electric,5,11220
Toyota,Corolla,96059,Automatic,2013,02.09.23,07.12.23,Full,139,silver,None,SUV,Gasoline,4,18338
Audi,A6,199247,Automatic,2021,19.05.23,09.02.24,Advanced,335,red,Low,Convertible,Hybrid,2,31074
Mercedes-Benz,S-Class,70899,Automatic,2001,01.03.23,23.11.23,Advanced,463,beige,Medium,SUV,Electric,1,101521
Chevrolet,Malibu,189244,Automatic,2020,06.06.23,21.12.23,Full,182,red,None,Hatchback,Plug-in Hybrid,1,5438
Mercedes-Benz,E-Class,131517,Automatic,2013,10.04.23,20.11.23,Base,362,beige,Medium,Sedan,Plug-in Hybrid,3,11437
Audi,Q7,181768,Automatic,2010,06.01.23,11.12.23,Full,335,blue,None,Truck,Electric,1,63784
Audi,Q5,14338,Automatic,2010,15.12.22,29.01.24,Full,349,black,Total,Van,Hybrid,5,65813
Mercedes-Benz,C-Class,19522,Automatic,2010,18.12.22,08.01.24,Full,255,black,Medium,Hatchback,Electric,1,88393
Chevrolet,Impala,123910,Automatic,2005,06.01.23,01.02.24,Full,305,red,Low,Hatchback,Gasoline,5,70438
Chevrolet,Malibu,102515,Automatic,2004,12.12.22,04.01.24,Advanced,182,blue,Low,Truck,Electric,5,56679
Chevrolet,Silverado,75584,Automatic,2023,01.12.22,12.12.23,Luxe,285,blue,Low,Hatchback,Gasoline,1,78583
Ford,Mustang,192684,Automatic,2022,07.11.23,02.02.24,Full,300,silver,Low,SUV,Diesel,4,37821
BMW,3 Series,115892,Automatic,2017,04.11.23,30.01.24,Advanced,255,beige,Total,Truck,Plug-in Hybrid,4,56267
Mercedes-Benz,E-Class,122234,Automatic,2011,25.05.23,18.12.23,Full,255,white,None,Van,Plug-in Hybrid,5,117764
Toyota,RAV4,178286,Automatic,2005,29.04.23,16.11.23,Base,203,blue,Medium,Convertible,Gasoline,1,78271
Toyota,Prius,154157,Automatic,2019,29.09.23,29.11.23,Advanced,121,red,Medium,Sedan,Diesel,1,55576
Mercedes-Benz,C-Class,187836,Manual,2006,26.09.23,19.01.24,Luxe,385,silver,Low,Wagon,Gasoline,3,59634
BMW,X3,17376,Automatic,2005,10.10.23,09.02.24,Advanced,382,blue,Medium,Truck,Gasoline,1,84309
Chevrolet,Silverado,56604,Automatic,2022,15.06.23,30.11.23,Full,355,silver,Medium,Coupe,Gasoline,4,50417
Toyota,Prius,38142,Automatic,2018,14.02.23,27.01.24,Base,121,black,Total,Wagon,Diesel,4,38678
Chevrolet,Equinox,67229,Automatic,2020,13.01.23,01.02.24,Base,252,beige,Low,Sedan,Hybrid,5,59787
BMW,5 Series,55313,Manual,2012,20.12.22,24.01.24,Advanced,335,black,Total,SUV,Hybrid,4,12116
Ford,F-150,197566,Automatic,2019,05.08.23,31.01.24,Advanced,400,blue,Low,Van,Plug-in Hybrid,1,66464
Audi,A6,148971,Automatic,2009,12.09.23,12.01.24,Luxe,335,beige,Low,Van,Gasoline,5,54211
Chevrolet,Silverado,132649,Automatic,2015,08.03.23,08.01.24,Base,355,blue,Medium,Convertible,Diesel,1,101528
BMW,3 Series,122723,Manual,2017,29.01.23,30.01.24,Base,255,silver,Medium,Van,Diesel,2,113948
BMW,5 Series,127139,Automatic,2016,15.04.23,05.12.23,Advanced,335,silver,None,Convertible,Plug-in Hybrid,1,57630
BMW,5 Series,151365,Automatic,2022,03.08.23,22.11.23,Luxe,248,silver,Medium,Convertible,Gasoline,5,63576
Toyota,RAV4,34142,Automatic,2012,20.02.23,17.11.23,Base,203,black,None,Convertible,Electric,4,77734
Audi,A6,156756,Automatic,2010,26.09.23,20.01.24,Luxe,335,silver,Medium,Sedan,Hybrid,3,12189
Ford,Mustang,116945,Automatic,2018,02.06.23,06.12.23,Base,300,blue,None,Coupe,Gasoline,3,87050
BMW,X5,147600,Automatic,2012,23.06.23,15.01.24,Base,335,silver,Medium,Convertible,Gasoline,1,49467
Mercedes-Benz,S-Class,33565,Automatic,2000,05.09.23,27.12.23,Luxe,463,blue,Low,Van,Gasoline,2,30441
Ford,Mustang,88426,Automatic,2010,20.01.23,10.02.24,Luxe,300,beige,Total,SUV,Electric,2,106115
Ford,Fusion,142597,Automatic,2003,31.08.23,27.01.24,Base,188,beige,Low,Coupe,Gasoline,5,109391
BMW,3 Series,196606,Automatic,2009,27.01.23,19.12.23,Full,255,white,Medium,SUV,Gasoline,3,29899
Audi,Q5,134355,Automatic,2013,22.01.23,20.12.23,Advanced,261,white,None,Wagon,Hybrid,4,68293
Mercedes-Benz,S-Class,36196,Automatic,2016,18.09.23,01.01.24,Luxe,463,silver,Medium,Wagon,Gasoline,3,100930
BMW,X3,101324,Automatic,2011,30.05.23,27.01.24,Base,382,white,None,Sedan,Gasoline,2,107903
Ford,F-150,112346,Automatic,2018,29.08.23,25.12.23,Luxe,400,black,None,Van,Hybrid,1,101125
Audi,Q5,86228,Automatic,2000,26.08.23,27.11.23,Base,349,beige,Low,SUV,Diesel,2,88803
Mercedes-Benz,C-Class,181613,Manual,2017,19.05.23,14.01.24,Advanced,385,red,Medium,Wagon,Gasoline,5,44145
Toyota,Corolla,173557,Automatic,2016,29.12.22,06.12.23,Base,139,beige,None,Wagon,Electric,4,92148
Chevrolet,Malibu,125074,Automatic,2005,03.04.23,27.12.23,Base,182,red,None,SUV,Electric,1,58109
Toyota,RAV4,116282,Manual,2003,18.05.23,30.01.24,Full,203,blue,Total,Truck,Hybrid,3,105347
Mercedes-Benz,C-Class,95706,Automatic,2020,05.03.23,15.01.24,Advanced,385,black,None,Van,Hybrid,4,47335
Toyota,RAV4,77072,Automatic,2007,04.04.23,13.12.23,Luxe,203,black,Low,Van,Electric,3,67201
BMW,3 Series,168275,Automatic,2004,13.12.22,28.01.24,Base,382,beige,Medium,Convertible,Hybrid,2,109873
Audi,A4,65029,Automatic,2020,02.12.22,16.11.23,Base,261,blue,Total,Truck,Electric,2,54954
Toyota,Camry,98475,Automatic,2000,10.01.23,25.01.24,Base,301,black,Low,Coupe,Electric,4,59478
Audi,A6,87795,Automatic,2014,23.07.23,15.01.24,Base,335,red,Low,Coupe,Diesel,1,40458
Toyota,Corolla,138237,Automatic,2015,19.02.23,26.12.23,Base,169,white,Low,Sedan,Gasoline,3,18108
BMW,X5,28710,Automatic,2010,12.02.23,20.11.23,Base,456,beige,Total,Hatchback,Plug-in Hybrid,4,79054
Audi,Q5,127010,Automatic,2020,28.01.23,27.11.23,Advanced,349,beige,Medium,Van,Hybrid,4,111004
Ford,Fusion,28556,Manual,2022,12.01.23,22.12.23,Luxe,325,beige,Medium,Wagon,Diesel,1,80352
Audi,A6,140476,Automatic,2000,06.02.23,06.02.24,Luxe,335,blue,Low,Sedan,Hybrid,3,19341
Mercedes-Benz,E-Class,80018,Automatic,2007,10.12.22,29.11.23,Base,362,beige,Medium,Truck,Diesel,4,55342
Toyota,RAV4,20827,Automatic,2015,23.02.23,30.11.23,Luxe,219,beige,Medium,SUV,Hybrid,1,44361
Ford,F-150,191528,Automatic,2002,15.10.23,15.12.23,Luxe,400,beige,Low,Van,Plug-in Hybrid,2,66894
Mercedes-Benz,GLC,136483,Automatic,2012,18.07.23,24.11.23,Advanced,255,red,Low,Truck,Diesel,2,28545
Ford,Explorer,69259,Automatic,2010,19.08.23,10.01.24,Full,300,red,Total,Van,Plug-in Hybrid,1,74055
Ford,F-150,156268,Automatic,2013,10.05.23,12.01.24,Base,400,beige,None,Coupe,Diesel,1,51176
Audi,Q7,169646,Manual,2002,13.05.23,03.02.24,Full,335,beige,Total,SUV,Electric,3,83090
Audi,Q7,32799,Automatic,2018,03.12.22,17.12.23,Base,335,red,Total,Truck,Electric,3,83574
Ford,Fusion,15045,Automatic,2015,28.12.22,06.01.24,Advanced,325,black,Low,Hatchback,Hybrid,1,94452
Toyota,Corolla,87774,Automatic,2020,28.05.23,16.11.23,Luxe,139,beige,None,Hatchback,Electric,2,18375
Toyota,RAV4,139537,Automatic,2023,04.07.23,29.01.24,Luxe,203,black,None,Hatchback,Electric,3,43690
Toyota,RAV4,175078,Automatic,2023,31.12.22,28.11.23,Advanced,203,red,Total,Sedan,Plug-in Hybrid,5,14399
Toyota,RAV4,106963,Automatic,2019,11.06.23,16.12.23,Full,219,red,None,Convertible,Plug-in Hybrid,3,80917
Audi,Q5,143447,Automatic,2023,06.10.23,03.12.23,Luxe,349,white,Medium,Convertible,Electric,1,115875
Chevrolet,Equinox,61460,Automatic,2016,19.03.23,16.11.23,Advanced,252,blue,Total,Convertible,Electric,5,89961
Chevrolet,Equinox,101854,Automatic,2000,19.03.23,30.01.24,Advanced,170,red,None,SUV,Gasoline,4,115342
BMW,3 Series,116310,Automatic,2007,09.02.23,31.12.23,Base,382,beige,None,Wagon,Electric,5,29889
BMW,X5,65279,Automatic,2021,31.03.23,06.01.24,Full,335,white,Total,Sedan,Gasoline,5,110441
Mercedes-Benz,GLC,158760,Automatic,2017,14.10.23,17.11.23,Full,255,black,Medium,Sedan,Hybrid,4,75411
Audi,Q5,185004,Automatic,2017,29.08.23,16.01.24,Advanced,261,red,Total,Coupe,Electric,3,60068
Audi,A4,198000,Automatic,2009,30.03.23,18.01.24,Luxe,261,red,Total,Coupe,Electric,4,38132
Ford,F-150,24696,Automatic,2023,03.05.23,16.11.23,Full,400,beige,Total,Coupe,Gasoline,1,17829
Chevrolet,Silverado,180517,Automatic,2004,18.09.23,08.01.24,Full,285,black,None,Wagon,Gasoline,1,106371
BMW,5 Series,172532,Automatic,2015,02.02.23,30.12.23,Advanced,335,beige,Total,Coupe,Gasoline,2,97734
Audi,A6,91659,Automatic,2017,27.02.23,23.01.24,Full,248,beige,None,Van,Diesel,1,94093
Audi,A4,100320,Automatic,2005,21.10.23,10.02.24,Luxe,261,beige,Medium,Coupe,Hybrid,3,103657
Ford,F-150,105945,Automatic,2009,26.08.23,07.12.23,Advanced,400,white,Low,Coupe,Hybrid,2,61079
Mercedes-Benz,GLC,158092,Automatic,2020,08.09.23,06.12.23,Base,255,red,Low,Truck,Diesel,2,23745
BMW,3 Series,55340,Automatic,2003,14.10.23,12.01.24,Full,382,black,Total,Wagon,Gasoline,4,87096
Chevrolet,Impala,172975,Automatic,2008,28.05.23,28.01.24,Advanced,305,blue,Low,SUV,Hybrid,2,103790
BMW,X3,163190,Automatic,2014,06.03.23,29.11.23,Base,382,beige,Low,Coupe,Diesel,4,73851
Toyota,Camry,115558,Automatic,2010,25.09.23,25.11.23,Base,301,red,Medium,Convertible,Plug-in Hybrid,1,51096
Toyota,RAV4,172870,Automatic,2023,12.04.23,05.02.24,Full,219,white,Medium,Coupe,Electric,5,73634
Ford,F-150,136194,Automatic,2023,04.10.23,21.01.24,Luxe,400,white,Low,Wagon,Plug-in Hybrid,5,4880
BMW,3 Series,156186,Automatic,2008,31.07.23,24.11.23,Base,255,white,Total,Truck,Diesel,2,72347
Ford,Fusion,182665,Automatic,2022,07.08.23,21.12.23,Base,188,silver,Medium,Wagon,Diesel,1,56245
Ford,F-150,192440,Automatic,2011,26.05.23,26.11.23,Advanced,400,white,Low,Convertible,Plug-in Hybrid,3,28222
BMW,3 Series,115112,Automatic,2017,15.09.23,21.01.24,Luxe,382,silver,Low,Hatchback,Plug-in Hybrid,1,10514
Audi,A6,165364,Automatic,2013,25.07.23,23.01.24,Full,248,red,Low,Hatchback,Electric,4,97994
Toyota,Corolla,108793,Automatic,2015,20.02.23,07.02.24,Base,169,silver,Total,SUV,Electric,1,27282
BMW,3 Series,62386,Automatic,2005,10.09.23,05.02.24,Luxe,382,blue,None,Convertible,Plug-in Hybrid,5,21793
Audi,Q7,191108,Automatic,2023,27.01.23,19.11.23,Advanced,335,red,Total,Hatchback,Electric,2,10838
BMW,X3,168622,Automatic,2013,21.04.23,27.01.24,Luxe,248,black,Total,Hatchback,Gasoline,3,36285
Ford,Fusion,43275,Automatic,2001,22.11.22,06.02.24,Luxe,325,black,Medium,Coupe,Hybrid,1,27284
Ford,Explorer,140481,Automatic,2001,04.02.23,02.01.24,Advanced,300,red,Total,Truck,Electric,4,4752
Mercedes-Benz,C-Class,77015,Automatic,2019,26.04.23,12.02.24,Advanced,255,black,None,Sedan,Electric,4,38053
Mercedes-Benz,E-Class,105855,Automatic,2001,05.03.23,31.12.23,Base,255,black,Medium,Convertible,Electric,4,25392
Toyota,Prius,138917,Automatic,2015,16.04.23,21.12.23,Advanced,121,silver,Medium,Convertible,Electric,2,118205
Mercedes-Benz,E-Class,175983,Automatic,2012,17.05.23,19.12.23,Base,255,beige,Medium,SUV,Plug-in Hybrid,2,37585
Ford,Fusion,161440,Automatic,2016,03.11.23,26.01.24,Advanced,188,black,None,Wagon,Plug-in Hybrid,3,115608
BMW,X3,72532,Automatic,2006,13.11.23,14.01.24,Base,382,black,Low,Sedan,Gasoline,2,78385
BMW,X3,138474,Automatic,2008,27.03.23,13.01.24,Luxe,248,beige,None,Wagon,Hybrid,4,87037
Toyota,Corolla,162849,Automatic,2001,11.11.23,11.12.23,Advanced,169,red,Low,Convertible,Plug-in Hybrid,3,59611
Mercedes-Benz,GLC,150211,Automatic,2016,22.10.23,03.12.23,Luxe,255,red,Medium,SUV,Electric,1,88684
Audi,A4,134443,Automatic,2009,23.09.23,09.02.24,Base,261,blue,None,Sedan,Gasoline,5,101105
Mercedes-Benz,S-Class,197909,Automatic,2019,04.03.23,03.02.24,Luxe,362,white,Medium,Hatchback,Diesel,5,27963
Ford,Mustang,182446,Automatic,2019,05.06.23,08.01.24,Full,300,black,Low,SUV,Plug-in Hybrid,4,49124
Mercedes-Benz,E-Class,185916,Automatic,2015,14.08.23,29.12.23,Base,255,silver,None,Hatchback,Electric,1,60439
Toyota,Prius,119597,Automatic,2002,23.12.22,29.11.23,Advanced,121,blue,Medium,SUV,Hybrid,1,49955
Mercedes-Benz,S-Class,77048,Manual,2021,16.07.23,25.12.23,Luxe,463,silver,Total,Wagon,Hybrid,1,90532
BMW,X5,40100,Automatic,2017,06.10.23,28.12.23,Base,456,red,None,Van,Plug-in Hybrid,4,117913
Audi,A4,95855,Automatic,2002,18.05.23,22.01.24,Full,261,blue,None,Van,Plug-in Hybrid,1,92179
Ford,Mustang,80667,Automatic,2002,22.02.23,04.02.24,Base,450,silver,Medium,Wagon,Gasoline,3,8469
Chevrolet,Impala,85720,Automatic,2010,17.12.22,23.12.23,Luxe,305,beige,Low,SUV,Hybrid,3,90476
Mercedes-Benz,C-Class,137392,Automatic,2018,28.02.23,14.12.23,Base,255,white,None,Hatchback,Hybrid,5,65363
Audi,A4,26735,Automatic,2004,15.09.23,19.01.24,Luxe,261,blue,Medium,Hatchback,Gasoline,5,108266
Audi,Q7,25200,Automatic,2018,14.12.22,24.11.23,Luxe,335,beige,None,Van,Diesel,3,10102
Toyota,Prius,62986,Automatic,2009,31.07.23,12.02.24,Advanced,121,white,Low,Truck,Gasoline,2,31012
Toyota,Prius,109091,Automatic,2022,03.08.23,27.01.24,Base,121,white,Total,Truck,Hybrid,2,35805
Mercedes-Benz,S-Class,133357,Automatic,2018,09.01.23,04.01.24,Base,362,black,Low,Coupe,Electric,1,34144
Mercedes-Benz,GLC,92182,Automatic,2003,14.07.23,06.02.24,Full,362,blue,Medium,Sedan,Gasoline,3,6849
Mercedes-Benz,S-Class,141875,Automatic,2005,10.03.23,05.01.24,Base,362,blue,Low,Van,Diesel,2,27149
Audi,A6,107391,Automatic,2019,27.03.23,18.12.23,Luxe,248,silver,Low,Sedan,Diesel,4,26980
Toyota,Prius,110731,Automatic,2005,19.05.23,08.02.24,Base,121,silver,Medium,Hatchback,Gasoline,1,45525
Mercedes-Benz,E-Class,154756,Automatic,2005,31.05.23,18.01.24,Luxe,255,red,Medium,Hatchback,Plug-in Hybrid,3,35663
Ford,Fusion,168020,Automatic,2023,18.03.23,27.12.23,Full,188,red,None,Wagon,Plug-in Hybrid,5,112776
Mercedes-Benz,GLC,11091,Automatic,2020,24.09.23,27.12.23,Luxe,255,white,Total,Truck,Electric,4,111634
Ford,Explorer,102883,Automatic,2019,12.06.23,06.01.24,Advanced,300,white,Medium,Hatchback,Plug-in Hybrid,3,55951
BMW,3 Series,93447,Automatic,2003,25.01.23,01.02.24,Full,382,black,Total,SUV,Diesel,3,63370
Toyota,Prius,174987,Automatic,2003,05.03.23,25.12.23,Advanced,121,blue,None,Wagon,Plug-in Hybrid,1,59440
Toyota,RAV4,108115,Automatic,2016,14.01.23,30.01.24,Luxe,203,black,Total,Van,Gasoline,2,12439
BMW,5 Series,54652,Automatic,2012,02.10.23,19.01.24,Base,335,black,Total,Van,Plug-in Hybrid,1,80007
Toyota,Prius,51738,Automatic,2023,07.06.23,18.11.23,Luxe,121,white,Low,SUV,Hybrid,4,86565
Audi,A6,93502,Automatic,2012,31.08.23,15.12.23,Advanced,335,blue,Low,Coupe,Gasoline,1,27915
BMW,X3,141559,Automatic,2001,01.10.23,21.01.24,Luxe,248,red,Low,SUV,Hybrid,3,70322
Toyota,Corolla,187764,Automatic,2017,17.11.22,02.12.23,Advanced,169,blue,Medium,Wagon,Plug-in Hybrid,1,57798
Toyota,Prius,100690,Automatic,2022,19.03.23,06.02.24,Base,121,black,Medium,Convertible,Diesel,2,45242
Toyota,RAV4,100438,Automatic,2011,12.01.23,17.12.23,Advanced,219,white,Medium,Van,Diesel,5,81821
BMW,3 Series,122226,Automatic,2020,24.03.23,27.12.23,Full,255,silver,Medium,Truck,Gasoline,3,68178
Toyota,Corolla,92659,Automatic,2017,13.08.23,20.12.23,Full,169,white,Medium,Van,Gasoline,2,94287
Mercedes-Benz,E-Class,10245,Automatic,2007,10.05.23,08.02.24,Base,255,silver,None,Coupe,Plug-in Hybrid,5,29275
Ford,Mustang,177133,Automatic,2003,29.08.23,23.11.23,Full,300,beige,None,Sedan,Hybrid,1,80963
BMW,5 Series,186071,Automatic,2022,24.09.23,17.11.23,Base,335,white,Total,Hatchback,Diesel,2,96318
Toyota,RAV4,117917,Automatic,2016,19.08.23,10.12.23,Base,203,beige,Medium,Wagon,Plug-in Hybrid,4,38146
Audi,Q5,179838,Automatic,2000,25.06.23,13.01.24,Base,349,red,Total,Sedan,Plug-in Hybrid,3,110820
Audi,A4,28429,Automatic,2003,21.02.23,08.01.24,Full,261,red,Total,Wagon,Plug-in Hybrid,5,23681
BMW,3 Series,57228,Automatic,2009,10.09.23,19.12.23,Base,255,red,Total,Truck,Hybrid,5,50996
