Car_make,Model,Mileage,Transmission,Year,Website_post_date,Sell_date,Options,Horsepower,Color,Damage,Body_style,Fuel_type,Num_of_prev_owners,Estimated_price
Mercedes-Benz,C-Class,173249,Automatic,2021,26.11.22,22.12.23,Base,255,black,None,Van,Plug-in Hybrid,3,26674
Chevrolet,Malibu,80195,Automatic,2023,20.12.22,03.01.24,Base,250,red,None,Wagon,Diesel,1,84008
Toyota,Corolla,163944,Automatic,2022,03.10.23,19.12.23,Base,169,blue,Low,Coupe,Diesel,5,22299
Audi,A4,89276,Automatic,2018,18.12.22,31.12.23,Luxe,261,silver,Total,Sedan,Hybrid,2,81326
Chevrolet,Silverado,83293,Automatic,2018,03.09.23,10.12.23,Luxe,355,blue,Low,Van,Gasoline,2,23378
Audi,Q5,88132,Automatic,2004,14.04.23,31.12.23,Full,261,beige,Low,Wagon,Hybrid,4,73424
BMW,X3,149448,Automatic,2016,24.02.23,19.11.23,Base,248,white,None,Wagon,Diesel,3,96371
Ford,Fusion,139438,Manual,2010,10.03.23,06.01.24,Base,325,red,None,SUV,Gasoline,3,64040
Mercedes-Benz,E-Class,131469,Automatic,2014,29.09.23,29.12.23,Base,362,silver,Total,Van,Electric,1,42350
Ford,F-150,34145,Automatic,2023,18.07.23,12.01.24,Advanced,400,white,None,Coupe,Plug-in Hybrid,4,20262
BMW,X5,67281,Automatic,2023,07.01.23,22.12.23,Base,456,white,None,Convertible,Plug-in Hybrid,3,90723
Audi,Q7,85040,Automatic,2008,27.11.22,23.01.24,Advanced,335,red,None,Truck,Diesel,4,76758
Mercedes-Benz,S-Class,125181,Automatic,2010,23.09.23,05.02.24,Base,463,red,Total,Sedan,Gasoline,4,14345
Chevrolet,Silverado,67904,Automatic,2008,16.04.23,06.01.24,Base,285,beige,Total,Sedan,Plug-in Hybrid,3,71845
Chevrolet,Silverado,175086,Automatic,2019,29.05.23,13.01.24,Base,355,blue,Medium,Van,Diesel,4,98637
Toyota,Corolla,95351,Automatic,2021,01.11.23,23.12.23,Luxe,139,silver,Total,Convertible,Electric,4,106155
Ford,Mustang,80386,Automatic,2023,18.12.22,18.12.23,Advanced,450,beige,Total,Wagon,Electric,1,78842
Ford,Fusion,51710,Automatic,2017,11.01.23,16.11.23,Full,325,blue,Medium,Van,Gasoline,5,53469
Audi,A6,157712,Automatic,2020,18.02.23,21.01.24,Base,248,silver,Medium,Hatchback,Gasoline,3,93463
Audi,A4,169064,Automatic,2013,02.09.23,12.12.23,Advanced,261,red,Low,SUV,Gasoline,1,9847
Ford,Mustang,181999,Automatic,2014,15.04.23,28.11.23,Base,450,red,Low,SUV,Diesel,3,40854
Toyota,Camry,149963,Automatic,2015,20.03.23,02.12.23,Luxe,301,blue,Medium,Truck,Gasoline,3,88894
Toyota,Corolla,22519,Automatic,2008,07.02.23,21.12.23,Advanced,169,beige,Medium,Wagon,Electric,3,98759
Audi,Q7,167789,Automatic,2005,17.06.23,09.02.24,Full,335,beige,Medium,Hatchback,Electric,4,40587
Chevrolet,Equinox,140736,Automatic,2007,08.05.23,03.01.24,Luxe,170,black,Medium,SUV,Electric,5,35141
BMW,5 Series,195359,Automatic,2007,15.03.23,03.02.24,Luxe,248,white,Total,Hatchback,Gasoline,1,97891
Audi,A6,124288,Automatic,2007,02.01.23,05.01.24,Advanced,248,white,Medium,Wagon,Hybrid,1,68863
Audi,A4,139386,Automatic,2009,10.04.23,25.11.23,Luxe,261,red,Low,SUV,Plug-in Hybrid,5,113497
Audi,Q5,143395,Automatic,2001,05.03.23,22.01.24,Luxe,261,silver,None,Coupe,Plug-in Hybrid,4,16193
Chevrolet,Malibu,63525,Automatic,2008,21.08.23,26.12.23,Luxe,250,blue,None,Hatchback,Hybrid,4,14173
Ford,Fusion,192211,Automatic,2015,28.06.23,29.12.23,Full,325,red,Medium,Sedan,Gasoline,5,109245
Toyota,Prius,165249,Automatic,2003,25.08.23,07.02.24,Advanced,121,red,Medium,Sedan,Plug-in Hybrid,5,9368
Audi,A4,103997,Automatic,2023,11.03.23,15.01.24,Base,261,silver,Low,Coupe,Diesel,1,58149
Chevrolet,Equinox,34225,Automatic,2007,04.01.23,02.01.24,Advanced,170,white,None,Coupe,Diesel,3,111107
BMW,3 Series,108209,Automatic,2023,07.12.22,28.01.24,Luxe,255,silver,Total,Sedan,Plug-in Hybrid,3,29398
Toyota,RAV4,138479,Automatic,2020,17.02.23,19.01.24,Base,203,red,None,Van,Hybrid,2,8213
Chevrolet,Malibu,169482,Automatic,2005,08.04.23,21.01.24,Luxe,182,black,Medium,Hatchback,Gasoline,1,115494
Chevrolet,Malibu,189647,Automatic,2004,26.12.22,28.01.24,Base,250,beige,Medium,Coupe,Diesel,5,79633
BMW,X5,46367,Automatic,2002,02.09.23,13.01.24,Base,335,red,Medium,Van,Hybrid,2,96576
BMW,3 Series,123779,Automatic,2015,25.07.23,02.12.23,Full,255,silver,Medium,Sedan,Plug-in Hybrid,5,68894
Mercedes-Benz,S-Class,196449,Automatic,2023,08.10.23,07.01.24,Luxe,362,black,Low,Van,Plug-in Hybrid,1,119605
Audi,A4,50669,Manual,2000,08.12.22,24.12.23,Base,261,black,Total,Coupe,Gasoline,1,72651
Toyota,Camry,86192,Automatic,2009,08.11.23,10.01.24,Full,301,blue,None,SUV,Plug-in Hybrid,5,84742
Toyota,Prius,196216,Automatic,2014,14.12.22,26.11.23,Luxe,121,beige,None,Convertible,Plug-in Hybrid,5,71023
Audi,A4,112388,Automatic,2005,03.02.23,24.01.24,Luxe,261,beige,None,SUV,Hybrid,5,109171
Ford,Explorer,36975,Automatic,2009,27.03.23,11.01.24,Base,290,beige,Medium,Van,Diesel,4,25176
Chevrolet,Malibu,178469,Automatic,2020,02.05.23,07.12.23,Luxe,250,blue,Low,SUV,Gasoline,2,108257
Audi,A4,96408,Automatic,2020,04.04.23,22.11.23,Full,261,white,Low,Convertible,Diesel,2,62390
Chevrolet,Equinox,68220,Automatic,2018,23.07.23,08.01.24,Full,252,red,Total,Sedan,Electric,3,100169
BMW,X3,75295,Automatic,2021,04.06.23,22.11.23,Advanced,382,black,Total,Wagon,Gasoline,2,17315
Chevrolet,Malibu,58356,Automatic,2016,01.12.22,30.01.24,Full,182,blue,Medium,Convertible,Hybrid,5,35943
Chevrolet,Silverado,146013,Automatic,2021,15.01.23,11.02.24,Advanced,355,black,Low,Coupe,Electric,2,64903
Toyota,Prius,147739,Automatic,2004,21.09.23,03.12.23,Full,121,silver,None,Hatchback,Diesel,4,50152
Audi,A4,185438,Automatic,2009,07.01.23,22.01.24,Luxe,261,red,None,Hatchback,Gasoline,5,38172
Mercedes-Benz,E-Class,48040,Automatic,2013,13.07.23,29.01.24,Full,362,black,Medium,Sedan,Diesel,4,26087
Chevrolet,Equinox,87452,Automatic,2017,24.12.22,26.12.23,Full,170,blue,Low,Truck,Hybrid,2,115053
Toyota,Prius,38080,Automatic,2019,11.01.23,23.01.24,Full,121,silver,Low,Sedan,Plug-in Hybrid,1,30812
Audi,Q5,177170,Automatic,2009,22.05.23,21.01.24,Full,349,red,Medium,Van,Electric,4,63640
BMW,X3,13531,Automatic,2011,05.11.23,29.12.23,Advanced,248,silver,Medium,Hatchback,Electric,4,5659
Audi,Q7,99462,Automatic,2008,26.01.23,16.12.23,Full,335,beige,Total,Wagon,Electric,2,32898
Mercedes-Benz,E-Class,175259,Automatic,2009,01.10.23,16.01.24,Luxe,362,white,Low,Hatchback,Hybrid,5,116813
Ford,Fusion,190298,Automatic,2018,11.04.23,13.01.24,Full,325,silver,Low,Wagon,Diesel,4,85275
Mercedes-Benz,GLC,122934,Automatic,2014,17.09.23,12.02.24,Advanced,255,black,Medium,Convertible,Electric,2,46945
Audi,A4,15072,Automatic,2022,21.10.23,07.01.24,Luxe,261,silver,Medium,Sedan,Electric,1,27647
Toyota,RAV4,31646,Automatic,2023,10.02.23,11.01.24,Full,203,silver,Low,Hatchback,Diesel,4,27233
Mercedes-Benz,C-Class,97158,Automatic,2021,12.09.23,15.01.24,Luxe,255,black,None,Coupe,Gasoline,2,46272
BMW,3 Series,144252,Automatic,2011,18.09.23,15.12.23,Base,255,silver,Medium,Hatchback,Diesel,3,75580
Toyota,Camry,40462,Automatic,2006,02.11.23,20.12.23,Base,203,silver,Total,Truck,Hybrid,4,107426
Mercedes-Benz,GLC,154622,Automatic,2020,26.12.22,03.02.24,Luxe,362,red,Total,SUV,Plug-in Hybrid,3,26748
Audi,Q7,177698,Automatic,2019,26.08.23,05.02.24,Full,335,silver,Low,Convertible,Hybrid,1,82215
Chevrolet,Silverado,170650,Automatic,2019,18.01.23,17.01.24,Advanced,355,beige,Low,Truck,Gasoline,5,89050
Audi,A4,110793,Automatic,2003,22.03.23,06.12.23,Base,261,blue,Low,Truck,Plug-in Hybrid,4,72940
Mercedes-Benz,C-Class,103080,Automatic,2010,17.08.23,30.01.24,Base,385,black,Medium,Sedan,Electric,1,115236
Ford,Mustang,100381,Automatic,2010,10.07.23,31.12.23,Base,450,white,Total,Truck,Plug-in Hybrid,1,84378
Chevrolet,Impala,131783,Automatic,2015,17.04.23,20.11.23,Full,305,blue,None,Coupe,Electric,1,73733
Audi,Q7,151845,Manual,2004,29.10.23,02.01.24,Base,335,blue,None,SUV,Gasoline,4,37433
Toyota,Corolla,96059,Automatic,2013,02.09.23,07.12.23,Full,139,black,Medium,SUV,Hybrid,1,22311
Audi,A6,199247,Automatic,2021,19.05.23,09.02.24,Advanced,335,silver,Medium,Coupe,Diesel,5,98090
Mercedes-Benz,S-Class,70899,Automatic,2001,01.03.23,23.11.23,Advanced,463,silver,Low,Truck,Diesel,4,33873
Chevrolet,Malibu,189244,Automatic,2020,06.06.23,21.12.23,Full,182,white,None,Sedan,Gasoline,2,87226
Mercedes-Benz,E-Class,131517,Automatic,2013,10.04.23,20.11.23,Base,362,white,Medium,Convertible,Hybrid,2,12083
Audi,Q7,181768,Automatic,2010,06.01.23,11.12.23,Full,335,beige,Total,Coupe,Electric,3,108688
Audi,Q5,14338,Automatic,2010,15.12.22,29.01.24,Full,349,white,Low,Hatchback,Plug-in Hybrid,1,87664
Mercedes-Benz,C-Class,19522,Automatic,2010,18.12.22,08.01.24,Full,255,beige,None,Convertible,Plug-in Hybrid,1,35591
Chevrolet,Impala,123910,Automatic,2005,06.01.23,01.02.24,Full,305,silver,Medium,Coupe,Diesel,2,85615
Chevrolet,Malibu,102515,Automatic,2004,12.12.22,04.01.24,Advanced,182,silver,Low,Van,Hybrid,4,28976
Chevrolet,Silverado,75584,Automatic,2023,01.12.22,12.12.23,Luxe,285,silver,Low,Wagon,Electric,2,41692
Ford,Mustang,192684,Automatic,2022,07.11.23,02.02.24,Full,300,beige,Medium,Coupe,Gasoline,5,32151
BMW,3 Series,115892,Automatic,2017,04.11.23,30.01.24,Advanced,255,blue,Low,Sedan,Hybrid,5,70299
Mercedes-Benz,E-Class,122234,Automatic,2011,25.05.23,18.12.23,Full,255,blue,None,Convertible,Gasoline,3,55894
Toyota,RAV4,178286,Automatic,2005,29.04.23,16.11.23,Base,203,white,Total,Hatchback,Plug-in Hybrid,5,94187
Toyota,Prius,154157,Automatic,2019,29.09.23,29.11.23,Advanced,121,blue,Medium,Hatchback,Electric,1,24701
Mercedes-Benz,C-Class,187836,Manual,2006,26.09.23,19.01.24,Luxe,385,silver,Total,Hatchback,Gasoline,2,24983
BMW,X3,17376,Automatic,2005,10.10.23,09.02.24,Advanced,382,silver,Low,SUV,Diesel,1,52373
Chevrolet,Silverado,56604,Automatic,2022,15.06.23,30.11.23,Full,355,blue,Low,Van,Plug-in Hybrid,4,119044
Toyota,Prius,38142,Automatic,2018,14.02.23,27.01.24,Base,121,red,Low,SUV,Diesel,4,79486
Chevrolet,Equinox,67229,Automatic,2020,13.01.23,01.02.24,Base,252,blue,Low,Wagon,Gasoline,4,50709
BMW,5 Series,55313,Manual,2012,20.12.22,24.01.24,Advanced,335,silver,Medium,Coupe,Gasoline,5,64420
Ford,F-150,197566,Automatic,2019,05.08.23,31.01.24,Advanced,400,white,Low,Sedan,Hybrid,3,46688
Audi,A6,148971,Automatic,2009,12.09.23,12.01.24,Luxe,335,red,Medium,Convertible,Electric,2,68420
Chevrolet,Silverado,132649,Automatic,2015,08.03.23,08.01.24,Base,355,silver,Medium,Wagon,Gasoline,2,92272
BMW,3 Series,122723,Manual,2017,29.01.23,30.01.24,Base,255,beige,Low,Wagon,Plug-in Hybrid,2,46588
BMW,5 Series,127139,Automatic,2016,15.04.23,05.12.23,Advanced,335,blue,Total,Hatchback,Hybrid,5,106877
BMW,5 Series,151365,Automatic,2022,03.08.23,22.11.23,Luxe,248,red,Total,Van,Hybrid,2,44300
Toyota,RAV4,34142,Automatic,2012,20.02.23,17.11.23,Base,203,silver,Total,Truck,Diesel,1,111193
Audi,A6,156756,Automatic,2010,26.09.23,20.01.24,Luxe,335,white,Low,Truck,Plug-in Hybrid,4,35719
Ford,Mustang,116945,Automatic,2018,02.06.23,06.12.23,Base,300,red,Low,Truck,Hybrid,1,22552
BMW,X5,147600,Automatic,2012,23.06.23,15.01.24,Base,335,beige,Total,Convertible,Electric,1,101249
Mercedes-Benz,S-Class,33565,Automatic,2000,05.09.23,27.12.23,Luxe,463,blue,Low,Wagon,Hybrid,4,56740
Ford,Mustang,88426,Automatic,2010,20.01.23,10.02.24,Luxe,300,beige,Medium,SUV,Gasoline,2,111735
Ford,Fusion,142597,Automatic,2003,31.08.23,27.01.24,Base,188,black,Low,Sedan,Plug-in Hybrid,3,106438
BMW,3 Series,196606,Automatic,2009,27.01.23,19.12.23,Full,255,beige,Total,Wagon,Hybrid,3,62670
Audi,Q5,134355,Automatic,2013,22.01.23,20.12.23,Advanced,261,beige,Medium,Wagon,Plug-in Hybrid,5,38200
Mercedes-Benz,S-Class,36196,Automatic,2016,18.09.23,01.01.24,Luxe,463,red,Medium,Van,Hybrid,4,39109
BMW,X3,101324,Automatic,2011,30.05.23,27.01.24,Base,382,black,Total,Sedan,Diesel,4,87228
Ford,F-150,112346,Automatic,2018,29.08.23,25.12.23,Luxe,400,white,None,Wagon,Gasoline,3,41065
Audi,Q5,86228,Automatic,2000,26.08.23,27.11.23,Base,349,blue,Low,Sedan,Plug-in Hybrid,2,37838
Mercedes-Benz,C-Class,181613,Manual,2017,19.05.23,14.01.24,Advanced,385,red,Medium,Sedan,Electric,5,67895
Toyota,Corolla,173557,Automatic,2016,29.12.22,06.12.23,Base,139,white,None,Coupe,Electric,2,52649
Chevrolet,Malibu,125074,Automatic,2005,03.04.23,27.12.23,Base,182,beige,Low,Hatchback,Gasoline,2,100127
Toyota,RAV4,116282,Manual,2003,18.05.23,30.01.24,Full,203,white,None,Van,Plug-in Hybrid,5,37679
Mercedes-Benz,C-Class,95706,Automatic,2020,05.03.23,15.01.24,Advanced,385,red,Medium,Hatchback,Hybrid,4,111705
Toyota,RAV4,77072,Automatic,2007,04.04.23,13.12.23,Luxe,203,beige,Low,Wagon,Diesel,5,61005
BMW,3 Series,168275,Automatic,2004,13.12.22,28.01.24,Base,382,red,Low,SUV,Diesel,5,39586
Audi,A4,65029,Automatic,2020,02.12.22,16.11.23,Base,261,red,Low,Hatchback,Hybrid,1,107245
Toyota,Camry,98475,Automatic,2000,10.01.23,25.01.24,Base,301,red,Medium,Truck,Plug-in Hybrid,5,51503
Audi,A6,87795,Automatic,2014,23.07.23,15.01.24,Base,335,white,Total,Truck,Hybrid,1,43660
Toyota,Corolla,138237,Automatic,2015,19.02.23,26.12.23,Base,169,black,Low,Sedan,Hybrid,2,39267
BMW,X5,28710,Automatic,2010,12.02.23,20.11.23,Base,456,beige,None,Van,Diesel,1,71845
Audi,Q5,127010,Automatic,2020,28.01.23,27.11.23,Advanced,349,white,Total,Convertible,Gasoline,1,48608
Ford,Fusion,28556,Manual,2022,12.01.23,22.12.23,Luxe,325,blue,None,Wagon,Gasoline,3,114678
Audi,A6,140476,Automatic,2000,06.02.23,06.02.24,Luxe,335,silver,Medium,Convertible,Electric,1,107925
Mercedes-Benz,E-Class,80018,Automatic,2007,10.12.22,29.11.23,Base,362,silver,Medium,Convertible,Hybrid,5,38858
Toyota,RAV4,20827,Automatic,2015,23.02.23,30.11.23,Luxe,219,beige,Medium,SUV,Hybrid,5,25717
Ford,F-150,191528,Automatic,2002,15.10.23,15.12.23,Luxe,400,black,Low,Truck,Gasoline,3,52181
Mercedes-Benz,GLC,136483,Automatic,2012,18.07.23,24.11.23,Advanced,255,black,Total,Hatchback,Diesel,3,63305
Ford,Explorer,69259,Automatic,2010,19.08.23,10.01.24,Full,300,beige,None,Convertible,Electric,3,76791
Ford,F-150,156268,Automatic,2013,10.05.23,12.01.24,Base,400,red,Total,SUV,Hybrid,3,52565
Audi,Q7,169646,Manual,2002,13.05.23,03.02.24,Full,335,silver,None,Convertible,Gasoline,5,62221
Audi,Q7,32799,Automatic,2018,03.12.22,17.12.23,Base,335,silver,Low,Truck,Plug-in Hybrid,4,44835
Ford,Fusion,15045,Automatic,2015,28.12.22,06.01.24,Advanced,325,black,Medium,SUV,Electric,2,112861
Toyota,Corolla,87774,Automatic,2020,28.05.23,16.11.23,Luxe,139,black,Medium,Van,Diesel,2,92341
Toyota,RAV4,139537,Automatic,2023,04.07.23,29.01.24,Luxe,203,beige,None,Sedan,Plug-in Hybrid,2,21304
Toyota,RAV4,175078,Automatic,2023,31.12.22,28.11.23,Advanced,203,silver,Medium,Van,Hybrid,4,63613
Toyota,RAV4,106963,Automatic,2019,11.06.23,16.12.23,Full,219,white,Medium,Wagon,Diesel,2,82075
Audi,Q5,143447,Automatic,2023,06.10.23,03.12.23,Luxe,349,red,Medium,Convertible,Plug-in Hybrid,3,63584
Chevrolet,Equinox,61460,Automatic,2016,19.03.23,16.11.23,Advanced,252,white,Medium,Convertible,Diesel,4,39446
Chevrolet,Equinox,101854,Automatic,2000,19.03.23,30.01.24,Advanced,170,silver,Medium,Wagon,Electric,3,27985
BMW,3 Series,116310,Automatic,2007,09.02.23,31.12.23,Base,382,red,Total,Coupe,Gasoline,5,116895
BMW,X5,65279,Automatic,2021,31.03.23,06.01.24,Full,335,red,Low,Van,Electric,4,80873
Mercedes-Benz,GLC,158760,Automatic,2017,14.10.23,17.11.23,Full,255,red,Medium,Van,Hybrid,1,81625
Audi,Q5,185004,Automatic,2017,29.08.23,16.01.24,Advanced,261,black,Medium,Convertible,Hybrid,2,118282
Audi,A4,198000,Automatic,2009,30.03.23,18.01.24,Luxe,261,blue,Medium,Sedan,Gasoline,1,113574
Ford,F-150,24696,Automatic,2023,03.05.23,16.11.23,Full,400,silver,Medium,Hatchback,Gasoline,5,93126
Chevrolet,Silverado,180517,Automatic,2004,18.09.23,08.01.24,Full,285,beige,Low,Hatchback,Plug-in Hybrid,5,98544
BMW,5 Series,172532,Automatic,2015,02.02.23,30.12.23,Advanced,335,silver,Low,Wagon,Gasoline,2,15513
Audi,A6,91659,Automatic,2017,27.02.23,23.01.24,Full,248,blue,Low,Hatchback,Electric,4,16125
Audi,A4,100320,Automatic,2005,21.10.23,10.02.24,Luxe,261,beige,None,Coupe,Plug-in Hybrid,4,38634
Ford,F-150,105945,Automatic,2009,26.08.23,07.12.23,Advanced,400,white,Low,Convertible,Gasoline,1,73698
Mercedes-Benz,GLC,158092,Automatic,2020,08.09.23,06.12.23,Base,255,blue,Medium,SUV,Electric,1,89707
BMW,3 Series,55340,Automatic,2003,14.10.23,12.01.24,Full,382,beige,Low,Hatchback,Gasoline,2,110897
Chevrolet,Impala,172975,Automatic,2008,28.05.23,28.01.24,Advanced,305,white,None,Wagon,Diesel,1,53260
BMW,X3,163190,Automatic,2014,06.03.23,29.11.23,Base,382,red,Low,Coupe,Electric,4,61293
Toyota,Camry,115558,Automatic,2010,25.09.23,25.11.23,Base,301,red,Medium,SUV,Gasoline,4,119705
Toyota,RAV4,172870,Automatic,2023,12.04.23,05.02.24,Full,219,beige,Low,Hatchback,Hybrid,2,64670
Ford,F-150,136194,Automatic,2023,04.10.23,21.01.24,Luxe,400,silver,Total,SUV,Electric,1,58879
BMW,3 Series,156186,Automatic,2008,31.07.23,24.11.23,Base,255,black,Medium,Coupe,Diesel,4,41158
Ford,Fusion,182665,Automatic,2022,07.08.23,21.12.23,Base,188,blue,None,Van,Plug-in Hybrid,3,23754
Ford,F-150,192440,Automatic,2011,26.05.23,26.11.23,Advanced,400,red,Low,Coupe,Plug-in Hybrid,1,86326
BMW,3 Series,115112,Automatic,2017,15.09.23,21.01.24,Luxe,382,blue,Medium,Convertible,Electric,4,119227
Audi,A6,165364,Automatic,2013,25.07.23,23.01.24,Full,248,white,Total,Truck,Gasoline,1,56659
Toyota,Corolla,108793,Automatic,2015,20.02.23,07.02.24,Base,169,white,Medium,Hatchback,Hybrid,4,83027
BMW,3 Series,62386,Automatic,2005,10.09.23,05.02.24,Luxe,382,red,None,Truck,Electric,3,65880
Audi,Q7,191108,Automatic,2023,27.01.23,19.11.23,Advanced,335,beige,None,Truck,Hybrid,5,62524
BMW,X3,168622,Automatic,2013,21.04.23,27.01.24,Luxe,248,blue,Low,Truck,Hybrid,5,85683
Ford,Fusion,43275,Automatic,2001,22.11.22,06.02.24,Luxe,325,beige,None,Wagon,Plug-in Hybrid,2,32268
Ford,Explorer,140481,Automatic,2001,04.02.23,02.01.24,Advanced,300,silver,Total,Hatchback,Gasoline,3,106801
Mercedes-Benz,C-Class,77015,Automatic,2019,26.04.23,12.02.24,Advanced,255,red,None,Convertible,Electric,5,15146
Mercedes-Benz,E-Class,105855,Automatic,2001,05.03.23,31.12.23,Base,255,black,Low,Hatchback,Hybrid,1,4449
Toyota,Prius,138917,Automatic,2015,16.04.23,21.12.23,Advanced,121,red,Total,Sedan,Gasoline,4,100512
Mercedes-Benz,E-Class,175983,Automatic,2012,17.05.23,19.12.23,Base,255,silver,Total,SUV,Gasoline,4,10366
Ford,Fusion,161440,Automatic,2016,03.11.23,26.01.24,Advanced,188,red,None,Hatchback,Diesel,4,99418
BMW,X3,72532,Automatic,2006,13.11.23,14.01.24,Base,382,blue,None,SUV,Hybrid,1,112219
BMW,X3,138474,Automatic,2008,27.03.23,13.01.24,Luxe,248,white,None,Sedan,Plug-in Hybrid,1,79621
Toyota,Corolla,162849,Automatic,2001,11.11.23,11.12.23,Advanced,169,white,None,Truck,Diesel,2,110400
Mercedes-Benz,GLC,150211,Automatic,2016,22.10.23,03.12.23,Luxe,255,white,Total,Sedan,Hybrid,5,95407
Audi,A4,134443,Automatic,2009,23.09.23,09.02.24,Base,261,blue,Total,Van,Diesel,2,29584
Mercedes-Benz,S-Class,197909,Automatic,2019,04.03.23,03.02.24,Luxe,362,blue,Medium,Van,Plug-in Hybrid,1,94071
Ford,Mustang,182446,Automatic,2019,05.06.23,08.01.24,Full,300,blue,None,Sedan,Gasoline,2,115956
Mercedes-Benz,E-Class,185916,Automatic,2015,14.08.23,29.12.23,Base,255,beige,Total,Coupe,Electric,5,34964
Toyota,Prius,119597,Automatic,2002,23.12.22,29.11.23,Advanced,121,beige,None,Coupe,Plug-in Hybrid,5,57204
Mercedes-Benz,S-Class,77048,Manual,2021,16.07.23,25.12.23,Luxe,463,red,Total,Van,Electric,1,68006
BMW,X5,40100,Automatic,2017,06.10.23,28.12.23,Base,456,red,Total,Convertible,Electric,3,77533
Audi,A4,95855,Automatic,2002,18.05.23,22.01.24,Full,261,beige,Medium,Hatchback,Gasoline,3,18947
Ford,Mustang,80667,Automatic,2002,22.02.23,04.02.24,Base,450,beige,Medium,Coupe,Hybrid,1,87348
Chevrolet,Impala,85720,Automatic,2010,17.12.22,23.12.23,Luxe,305,white,None,Truck,Diesel,1,11305
Mercedes-Benz,C-Class,137392,Automatic,2018,28.02.23,14.12.23,Base,255,silver,Medium,Sedan,Hybrid,4,57942
Audi,A4,26735,Automatic,2004,15.09.23,19.01.24,Luxe,261,white,None,Sedan,Hybrid,3,58532
Audi,Q7,25200,Automatic,2018,14.12.22,24.11.23,Luxe,335,blue,None,Hatchback,Gasoline,3,20652
Toyota,Prius,62986,Automatic,2009,31.07.23,12.02.24,Advanced,121,black,None,Van,Plug-in Hybrid,5,90800
Toyota,Prius,109091,Automatic,2022,03.08.23,27.01.24,Base,121,blue,None,Convertible,Plug-in Hybrid,4,75380
Mercedes-Benz,S-Class,133357,Automatic,2018,09.01.23,04.01.24,Base,362,red,Low,Sedan,Hybrid,2,112723
Mercedes-Benz,GLC,92182,Automatic,2003,14.07.23,06.02.24,Full,362,silver,None,Truck,Gasoline,3,53786
Mercedes-Benz,S-Class,141875,Automatic,2005,10.03.23,05.01.24,Base,362,red,None,Coupe,Electric,5,40636
Audi,A6,107391,Automatic,2019,27.03.23,18.12.23,Luxe,248,white,Low,Coupe,Diesel,5,102794
Toyota,Prius,110731,Automatic,2005,19.05.23,08.02.24,Base,121,blue,None,Van,Gasoline,4,11915
Mercedes-Benz,E-Class,154756,Automatic,2005,31.05.23,18.01.24,Luxe,255,white,Low,Hatchback,Gasoline,4,40452
Ford,Fusion,168020,Automatic,2023,18.03.23,27.12.23,Full,188,beige,None,Coupe,Plug-in Hybrid,5,51244
Mercedes-Benz,GLC,11091,Automatic,2020,24.09.23,27.12.23,Luxe,255,white,Medium,Wagon,Diesel,4,79956
Ford,Explorer,102883,Automatic,2019,12.06.23,06.01.24,Advanced,300,blue,Medium,Wagon,Gasoline,1,113623
BMW,3 Series,93447,Automatic,2003,25.01.23,01.02.24,Full,382,red,None,Coupe,Gasoline,5,39317
Toyota,Prius,174987,Automatic,2003,05.03.23,25.12.23,Advanced,121,beige,None,Wagon,Plug-in Hybrid,1,23264
Toyota,RAV4,108115,Automatic,2016,14.01.23,30.01.24,Luxe,203,black,Total,Coupe,Hybrid,3,18345
BMW,5 Series,54652,Automatic,2012,02.10.23,19.01.24,Base,335,red,Low,Convertible,Diesel,1,13327
Toyota,Prius,51738,Automatic,2023,07.06.23,18.11.23,Luxe,121,white,Medium,Truck,Diesel,1,47837
Audi,A6,93502,Automatic,2012,31.08.23,15.12.23,Advanced,335,silver,None,Sedan,Electric,1,85498
BMW,X3,141559,Automatic,2001,01.10.23,21.01.24,Luxe,248,black,None,Van,Hybrid,3,39952
Toyota,Corolla,187764,Automatic,2017,17.11.22,02.12.23,Advanced,169,blue,Low,Van,Plug-in Hybrid,4,61205
Toyota,Prius,100690,Automatic,2022,19.03.23,06.02.24,Base,121,black,Total,Coupe,Gasoline,4,81119
Toyota,RAV4,100438,Automatic,2011,12.01.23,17.12.23,Advanced,219,black,Low,SUV,Hybrid,5,36175
BMW,3 Series,122226,Automatic,2020,24.03.23,27.12.23,Full,255,red,None,Hatchback,Hybrid,2,4601
Toyota,Corolla,92659,Automatic,2017,13.08.23,20.12.23,Full,169,beige,Total,Wagon,Hybrid,2,9265
Mercedes-Benz,E-Class,10245,Automatic,2007,10.05.23,08.02.24,Base,255,blue,Total,SUV,Hybrid,3,13721
Ford,Mustang,177133,Automatic,2003,29.08.23,23.11.23,Full,300,silver,None,Coupe,Diesel,4,107225
BMW,5 Series,186071,Automatic,2022,24.09.23,17.11.23,Base,335,blue,Total,Coupe,Hybrid,3,40011
Toyota,RAV4,117917,Automatic,2016,19.08.23,10.12.23,Base,203,red,Total,Hatchback,Gasoline,3,80584
Audi,Q5,179838,Automatic,2000,25.06.23,13.01.24,Base,349,red,Medium,SUV,Electric,1,107132
